1524429395.581894,data,0,86.57751999773764,38.42248000226236,0.14868431877169996,853.8897371942546,0.189065591861322,-0.029114980096206472,1.1604612561576244e-05,-0.22033260942459107,-0.22033260942459107,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.64814,data,0,86.75581116885749,38.24418883114251,0.17829117111985227,854.2343797495784,0.34464255532373045,-0.02911572151218038,1.2346028535482889e-05,-0.2299464098358154,-0.2299464098358154,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.717744,data,0,86.9331863225686,38.0668136774314,0.177375153711111,853.9863399470952,0.24803980248316293,-0.02911663960307529,1.3264119430395072e-05,-0.2299464098358154,-0.2299464098358154,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.784158,data,0,87.37727433055622,37.62272566944378,0.4440880079876166,854.1574032675165,0.17106332042135364,-0.029117523678257564,1.414819461266828e-05,-0.2107188090133667,-0.2107188090133667,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.856634,data,0,87.35423319641345,37.645766803586554,0.023041134142772535,853.7304571814904,0.42694608602619155,-0.02911926158087244,1.5886097227545137e-05,-0.19158930819511413,-0.19158930819511413,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.926492,data,0,87.28353129952036,37.71646870047964,0.07070189689308393,853.3937062407977,0.3367509406926956,-0.02912037298579576,1.699750215086379e-05,-0.14371650614738465,-0.1341027057361603,[0.00765979],0.0001383532923339148,[868.47223764]
1524429395.995482,data,0,87.30300821453415,37.696991785465855,0.019476915013783014,850.7946848089189,2.599021431878782,-0.02912105688473676,1.768140109186314e-05,-0.2299464098358154,-0.2299464098358154,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.068553,data,0,87.20807777507605,37.79192222492395,0.09493043945809632,854.2051638339775,3.4104790250586348,-0.029120764092158392,1.7388608513496662e-05,-0.19158930819511413,-0.19158930819511413,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.146939,data,0,87.23375892031744,37.76624107968256,0.025681145241392755,853.9720485935028,0.2331152404747172,-0.029119943069772686,1.6567586127790718e-05,-0.2012031086063385,-0.2012031086063385,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.222727,data,0,87.148384002073,37.851615997927,0.08537491824444032,854.1516906074155,0.17964201391271217,-0.029118943391612626,1.5567907967729833e-05,-0.25868971106529237,-0.25868971106529237,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.299169,data,0,86.70384956217808,38.29615043782192,0.44453443989492314,854.4820690224575,0.3303784150419915,-0.029118380086581866,1.5004602936970202e-05,-0.19158930819511413,-0.19158930819511413,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.370795,data,0,86.62854404910125,38.37145595089875,0.07530551307682742,854.527975883725,0.04590686126755372,-0.02911795396115469,1.4578477509793325e-05,-0.15333030655860902,-0.2107188090133667,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.453284,data,0,86.17827083786467,38.82172916213533,0.4502732112365777,854.3658842946395,0.16209158908554855,-0.02911752222269723,1.4146739052332824e-05,-0.19158930819511413,-0.19158930819511413,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.531401,data,0,86.26814635212374,38.731853647876264,0.08987551425906304,854.7961807553269,0.43029646068737293,-0.029116711747797466,1.3336264152570554e-05,-0.1628460069656372,-0.1628460069656372,[0.00765979],0.0001383532923339148,[868.47223764]
1524429396.609651,data,0,86.23689232688437,38.76310767311563,0.03125402523936316,854.7536336357729,0.042547119554001256,-0.02911582855611736,1.2453072472464605e-05,-0.24907591065406798,-0.24907591065406798,[0.00765979],0.0001383532923339148,[868.47223764]
